dat_ref,retorno,desvio_relativo,score,score_atividade_mercado
2017-05-26,1.3570151992028823,0.8020425814069632,46.24633448522505,53.53916319058361
2017-05-29,-0.5055785285168146,-2.886461027321305,26.518510610187214,20.51136370609222
2017-05-30,0.3152397233418647,-0.1893903272007469,40.943692579535565,31.71004294548105
2017-05-31,-1.9558487852162187,1.7339391868253338,51.23054869554484,69.30055459939908
2017-06-01,-0.6729281944156562,-0.12740346940239378,41.27522697476273,41.37791557159262
2017-06-02,0.3564032172614695,-1.4705254344554093,34.09158927774112,29.178347970278462
2017-06-05,-0.09758282542272623,-0.293062158098783,40.38920766160856,31.279580525517282
2017-06-06,0.8086469175340172,1.2726136260112044,48.76316615286324,43.764420742714
2017-06-07,0.3431022158684849,-0.02358229454511951,41.830510653281344,36.31031877331734
2017-06-08,-0.6569470168273361,-4.983089369389591,15.304772180906781,12.421631753063332
2017-06-09,-0.8684428580534087,1.2036334002985711,48.394227990379406,45.25896782760639
2017-06-12,-0.8213981450225893,0.05002855569770159,42.22421553822325,38.52517659075523
2017-06-13,0.20907617504051235,-1.4235841595141572,34.34265293464508,26.58546803289455
2017-06-14,0.15203221789128474,-1.9908903068167554,31.308437180937133,40.91209900619697
2017-06-16,-0.47962792500363394,11.140478028033026,100.0,100.0
2017-06-19,0.629604387758409,5.254168453816181,70.05836353476982,57.56827723912777
2017-06-20,-2.0124488018834485,2.2415764136796867,53.94562745542388,62.76892246744467
2017-06-21,-0.006582628443541072,-0.9857870296707943,36.684194542496385,35.112802876722505
2017-06-22,0.8393403772094299,-3.1344750602065976,25.192016812615503,22.577149493093174
2017-06-23,-0.3019323671497598,-2.706393727239509,27.481593843523683,22.78834312072929
2017-06-26,1.80234747163881,1.3109433687452419,48.96817135118899,37.93967415692643
2017-06-27,-0.8249179906091197,-4.663604064291013,17.013527410190818,16.450069156032907
2017-06-28,0.5561410620186447,0.08793377234512367,42.4269501746205,34.42563896469674
2017-06-29,0.35634815698668554,11.207713544033478,100.0,87.43336977622643
2017-06-30,1.0620350584038984,0.6136064831738521,45.23849104734813,39.40256587385623
2017-07-03,0.604133545310015,-0.10388844673789954,41.4009961957674,32.06506075559081
2017-07-04,-0.07585335018963635,-1.1430911575957134,35.842859285787995,27.75012091249371
2017-07-05,-0.12335526315789824,-1.9139120865691353,31.720152318660016,36.2848888677272
2017-07-06,-1.0830667891186585,1.5339333197118217,50.16082478066164,55.7365177660114
2017-07-07,-0.23691371858491905,-0.5075704696693406,39.2419179638618,42.023910533184356
2017-07-10,1.1280125798273533,-18.62814120525372,0.0,0.0
2017-07-11,1.2804442681475514,0.7689415201814276,46.06929469478294,44.10276640026046
2017-07-12,1.5728788068680277,0.18518930069719008,42.94711773787384,64.60686230280992
2017-07-13,0.5274847307051633,-0.5319301530723565,39.11163110642476,45.302431239875524
2017-07-14,0.39583908680842494,-0.5242704863674844,39.1525985478928,39.674804593888105
2017-07-17,-0.3423192126658092,-2.7675550751727487,27.154474656997284,23.01509582708602
2017-07-18,0.19321597252039968,1.3492651165230454,49.173133788789755,41.06072737557091
2017-07-19,-0.24181946187517012,0.8557591612761282,46.53363560764246,46.24412402532886
2017-07-20,-0.3712795335992669,1.6527354999054702,50.79623380704427,43.67691338564371
2017-07-21,-0.3911423203671216,0.1684711060887063,42.85770109802989,34.98407659702474
2017-07-24,0.6431265846267964,-17.173145545177505,0.0,0.0
2017-07-25,0.8725038402457752,1.327736069639002,49.05798648511874,52.510024601689196
2017-07-26,-1.0004872997502634,-6.826462109026829,5.445561888267895,6.163614753393148
2017-07-27,0.40916152651089277,3.3655061456294986,59.95692367521235,59.19775326424389
2017-07-28,0.337025292216242,-4.975910201116628,15.343169694446724,17.26566119325267
2017-07-31,0.6458311067682576,0.39185946159081064,44.05248537929003,46.42623854157832
2017-08-01,0.9041262135922379,0.437415810139804,44.29614180907844,50.88503157320812
2017-08-02,0.9321065608274726,0.126610682213401,42.63381218340546,65.4984916288875
2017-08-03,-0.5347354623450928,-2.2325852478927803,30.015740810042313,33.91337288497531
2017-08-04,0.18120011381164147,-0.060443503091758166,41.633359855242716,41.22234154109407
2017-08-07,1.5575951448473901,2.8808582836560572,57.364802675303075,71.49118201971646
2017-08-08,-0.06034736532234408,-1.1078628038950484,36.031276820630495,47.02182339085923
2017-08-09,-0.3357928688198619,-1.8673419838984113,31.96923077452934,33.19180571271884
2017-08-10,-1.0033840197425814,1.1508395091204657,48.11186183398606,56.75454352631516
2017-08-11,0.5478266061619275,-3.0768044885260903,25.500465712650076,30.706474870467993
2017-08-14,1.374723496488972,3.4868610430203217,60.60598581424191,70.8362560360476
2017-08-15,0.1025115325474113,-0.8481356852073701,37.42041762041629,41.6255423665457
2017-08-16,0.34964523443785644,-0.42583226482573444,39.67909170152622,59.78161072482381
2017-08-17,-0.8994955827040241,5.032310752592093,68.8717659007828,73.94089420993728
2017-08-18,1.0856613266251758,5.0786062836011245,69.11937582036816,95.95135973402046
2017-08-21,-0.1164229062067923,-6.007951068048814,9.823337639382183,10.283630848445913
2017-08-22,2.004808042543882,1.0223033508498212,47.424390989186875,72.68559518654493
2017-08-23,0.6670380368799078,-0.2169147827987562,40.79647905614117,54.05121683142872
2017-08-24,0.9293680297397744,-0.22578774693657333,40.7490223386403,50.19264428250714
2017-08-25,-0.08294321904038782,-1.1644108129374657,35.72883190496523,34.183083987400856
2017-08-28,-0.0801981033852095,-1.3139988568122014,34.92876583579045,30.456383867140406
2017-08-29,0.4407395412366011,3.7630659496774683,62.08325744793625,56.08631122202008
2017-08-30,-0.6224589934109126,6.129636561564382,74.74077203153794,79.0459299389117
2017-08-31,-0.07194650565697236,-0.1491191060233883,41.15908170284825,67.7621129568284
2017-09-01,1.5359638596738945,4.47542724868603,65.893295266248,97.21817867865093
2017-09-04,0.28641741862824865,-0.5091206657267859,39.23362679811081,30.382470218487178
2017-09-05,0.030500908095221213,-0.9506160051851024,36.87230545417246,58.222556182619996
2017-09-06,1.7477235242754796,1.5395060989825442,50.19063058258282,78.35219817787755
2017-09-08,-0.4536043153707814,-2.02732317639445,31.11357733788582,35.36393013303579
2017-09-11,1.6967938805949823,0.701949033442649,45.71098788000689,54.50315369644105
2017-09-12,0.29602120588274605,-0.42303962893296665,39.6940280103614,51.202678322976446
2017-09-13,0.3340533143723512,-0.5693095738672058,38.91170866951925,44.66732810025901
2017-09-14,-0.1751617906616043,-2.1551344638220704,30.429983437734187,35.03655916442666
2017-09-15,1.473405039045228,1.7079730595478195,51.091669833006804,86.67250939931192
2017-09-18,0.3075623374737546,-0.4254055281987206,39.681374086447526,47.387657825630484
2017-09-19,-0.02105540202658185,-1.03589168492246,36.4162116640778,38.25852061203649
2017-09-20,0.03948719298707548,-0.6366143785159615,38.55173143405919,51.694589990486115
2017-09-21,-0.526288090100524,2.108879958710981,53.2359054190214,58.790882582436254
2017-09-22,-0.28305380667689173,0.10301517396707638,42.50761248827056,40.72213301752337
2017-09-25,-1.256134765884065,0.824471980620878,46.366297289726035,53.28824635974719
2017-09-26,-0.1665703961420184,-0.7070446659846523,38.17503767039776,45.97060600040968
2017-09-27,-0.702377588503611,-0.008446722846151888,41.91146269356637,53.08250258514479
2017-09-28,-0.3116657858720506,-0.20804129092432144,40.843938596221655,42.36531010532183
2017-09-29,0.988214824581668,-115.78168528201006,0.0,0.0
2017-10-02,0.08883624518802868,-0.6517979360578793,38.47052274328425,32.65827035318562
2017-10-03,3.2315761161914924,1.250073615132643,48.642611746002565,62.0713350747202
2017-10-04,-0.22406628193269995,-1.217094222851921,35.44705665348672,37.23338238219151
2017-10-05,0.03525218367692595,-0.965243239396512,36.79407223796555,50.59086092237166
2017-10-06,-0.7348142734083352,1.386720555425598,49.37346280570687,49.48111425552051
2017-10-09,-0.43126684636118906,0.1441169373982334,42.727443735827045,33.397357321035855
2017-10-10,1.5450235715134708,11.231595307438305,100.0,100.0
2017-10-11,-0.3082044813191631,-2.1478007181233014,30.46920770286633,37.51512315379516
2017-10-13,0.43047221497520827,-0.22544030492960232,40.75088061924605,42.247320868066815
2017-10-16,-0.1272892583452423,75.04618092532242,100.0,100.0
2017-10-17,-0.8986630598761924,3.5274210925462315,60.82291972519608,55.86919620085459
2017-10-18,0.5118043070300837,-3.986324730756981,20.6359306456235,21.29998754127162
2017-10-19,-0.4021360212035363,0.5290444287970635,44.78621405585785,37.444708764698376
2017-10-20,0.14157807112986642,0.6905089432332885,45.64980098453233,40.88934938038136
2017-10-23,-1.2802555274836092,1.4926875565365414,49.94022335584861,44.73110383430479
2017-10-24,1.2424913476456245,34.905349433986515,100.0,100.0
2017-10-25,0.4204322200392907,2.296059580659932,54.237028640391436,55.03325025847157
2017-10-26,-1.0108124323407797,-5.650184811553707,11.736837108344487,11.67487496613202
2017-10-27,0.10540739959945533,-1.6520410846053997,33.1207595981257,39.086725791326685
2017-10-30,-1.54785721806886,0.8928150272858308,46.73182752385654,61.89934147179803
2017-10-31,-0.6577540106951885,-0.06044260814890645,41.633364641811156,51.227994844557514
2017-11-01,-0.651343058620879,-0.31604464779475716,40.26628667330882,50.914320119752645
2017-11-03,0.1232661465106144,-1.311847526000561,34.94027214833642,52.56929314860189
2017-11-06,0.5357505242508331,208.4517605673008,100.0,100.0
2017-11-07,-2.551439221649554,3.044719114849122,58.241206214707134,95.58958532065293
2017-11-08,2.6900504039218287,10.967095897799119,100.0,100.0
2017-11-09,-1.9256888506380854,2.2326891293969777,53.89809414716255,59.8905329744018
2017-11-10,-1.0489366661639132,10.057924098291764,95.75107129535878,100.0
2017-11-13,0.4281794750990775,-1.504443606603266,33.91017920003028,32.01746621174533
2017-11-14,-2.2738875474301534,1.356649350288575,49.212628087462456,71.85671315104645
2017-11-16,2.379036243240562,12.382208401912775,100.0,100.0
2017-11-17,1.2756509267431548,1.7715482519847034,51.43169937676233,47.53025709824438
2017-11-21,1.576861799910123,-0.0957581727794925,41.444480662565184,49.09699300999091
2017-11-22,-0.10188350425631709,-1.1111202157965152,36.01385467466092,41.38983341195637
2017-11-23,-0.042942068465756655,-1.0899601580961633,36.12702845345576,27.970729523546062
2017-11-24,-0.4430303274396863,1.2609128903075253,48.70058520469111,41.73100376896923
2017-11-27,-0.13215205577356004,-0.35861432718962805,40.0386043320115,38.6798421150547
2017-11-28,0.10937225725435873,-1.704400255549694,32.840718526676625,34.467982932814365
2017-11-29,-1.9422713784731593,1.9652225874024283,52.46755933069992,65.89455051922207
2017-11-30,-1.0027510316368615,0.06086891285975482,42.28219478387979,76.25674027389854
2017-12-01,0.40710841866862246,-1.481231933046013,34.03432596965761,34.340366064773235
2017-12-04,1.143031108158965,5.264459985192246,70.11340740619535,71.74816855586677
2017-12-05,-0.7442878642769157,-3.770812168784659,21.788591539159675,21.236897621709517
2017-12-06,0.9952306123011567,1.1418564083249718,48.06381605468254,49.71162870509475
2017-12-07,-1.065949664246324,2.9237077981649664,57.59398170426275,62.298179536849474
2017-12-08,0.33799163988026404,2.793785690760866,56.8990981622549,58.21259496370398
2017-12-11,0.09349392289501601,-1.442076656559029,34.243746504447316,27.921009090900068
2017-12-12,1.3928571428571512,1.2904531126035894,48.85857998103,48.09075895200091
2017-12-13,-1.2192808952231293,-14.69618583169958,0.0,0.0
2017-12-14,-0.6651671832569872,3.0592724665318984,58.31904427296737,67.33564059770973
2017-12-15,0.24713857708928977,-1.452825645144102,34.18625594021435,52.07711223571959
2017-12-18,0.6982701630674271,6.475017311411136,76.58802808049013,80.60763808979533
2017-12-19,-0.5949531559871435,-6.092969119584076,9.368621764110255,7.319424983379492
2017-12-20,0.9452394056136404,1.7044021499572635,51.07257095634867,39.573379452274196
2017-12-21,2.407076751127901,1.6188899508001016,50.61521215096546,53.422672924199
2017-12-22,0.07187254601839221,-0.9370310293117355,36.94496419056145,28.605716311077966
2017-12-26,0.6663385957678791,-0.36444107650460267,40.00744018078828,30.98320356675029
2017-12-27,0.5086671599196624,0.22385759514073533,43.15393366738119,33.425915995616236
2017-12-28,0.4324793290654938,-0.19287712246747657,40.92504358519879,31.695565200509897
2017-12-29,0.0,-1.0,36.60817700120072,28.344258832510267
2018-01-02,1.948901861207819,1.4551741684633148,49.73958439995514,55.271148008440605
2018-01-03,0.13351991886096926,-0.8076471537050115,37.636969019890955,45.40495132155142
2018-01-04,0.8359510225014466,-0.1406673385608399,41.20428566565294,55.199345027212686
2018-01-05,0.5391178303050248,0.07209699640506884,42.34224776962501,45.030977953711755
2018-01-08,0.3895233397832376,-0.3377676585802387,40.15010196095082,39.18454152993553
2018-01-09,-0.6487862029000091,-7.95488319630487,0.0,0.0
2018-01-10,-0.8406877662811896,1.2928877273555215,48.87160142715683,51.101018835832434
2018-01-11,1.488472014424369,-4457.704270159431,0.0,0.0
2018-01-12,-0.020160020160020498,-1.09636348914447,36.09278047635316,48.74356785593796
2018-01-15,0.5078828970749516,-0.22899877036305194,40.7318482996977,31.54558220289599
2018-01-16,0.10031096398837036,-0.4882388205705357,39.34531256749803,46.08635920747291
2018-01-17,1.6998196212045347,1.2094580048132442,48.425380670218274,63.3457597200374
2018-01-18,-0.27836283240340043,-1.5487621193703358,33.673143288718315,44.91825281641203
2018-01-19,0.3174289490260884,-0.4523580092915307,39.5372197473448,48.02057253627411
2018-01-22,0.5602068456045384,1.804432441883431,51.6075792390079,54.41868886122061
2018-01-23,-1.220691766146309,9.674862420435996,93.70228020942012,100.0
2018-01-24,3.720964823124029,2.6474326983665133,56.11633464517216,100.0
2018-01-26,2.2119980879541146,0.40823693284278084,44.14007967297943,87.25566501479562
2018-01-29,-0.9739158901450939,-1.5891752302613886,33.45699527356809,47.82936516157403
2018-01-30,-0.25502373137500367,-1.7782560450348996,32.445703593339374,42.48136683008331
2018-01-31,0.5101678464051407,-3.1293317186399516,25.21952578300552,39.380909330533385
2018-02-01,0.685407417003292,1.186187764283814,48.300920657326316,72.13919870709738
2018-02-02,-1.7006842505409625,9.100894819921722,90.63243592185341,100.0
2018-02-05,-2.593971989862087,1.1561040400246023,48.140018981024156,55.97617566333746
2018-02-06,2.483478090910207,-5.113584450440093,14.606824110737834,28.41319126598174
2018-02-07,-1.3433618613965193,1.7719982230037683,51.43410602996229,68.13441220720381
2018-02-08,-1.4909323764302207,11.749690025969166,100.0,100.0
2018-02-09,-0.7775992542896737,-0.3541343984918831,40.0625650634346,55.67216135353388
2018-02-14,3.268272784583237,8.807356950207101,89.06245958221241,100.0
2018-02-15,0.8953473061776629,-0.20672611060117585,40.85097278908988,43.94536793132829
2018-02-16,0.27760970922161565,-0.8124778124140017,37.61113242209399,40.075364432310344
2018-02-19,0.31706595681750827,-0.36162200973493885,40.02251785418199,30.99490879364942
2018-02-20,1.1923154033941508,1.0016586939725696,47.31397381245666,59.43931295990329
2018-02-21,0.2890308144142484,-0.5178566651868269,39.18690263107671,57.034359489974705
2018-02-22,0.7367638172267821,-0.0035248852542656417,41.937786958215185,44.40152822396152
2018-02-23,0.700228410585324,0.21706673686485156,43.11761301536666,53.619117526649
2018-02-26,0.4124042019405971,-0.33101817116234566,40.18620134247559,47.84123508066798
2018-02-27,-0.8191391053358088,-9.372986985417793,0.0,0.0
2018-02-28,-1.6725139472019368,1.4131511916742427,49.51482607713885,84.80704977576488
2018-03-01,-0.12049461283794027,-0.8616143170980224,37.34832766084947,45.710117713426094
2018-03-02,0.4485933144369847,-2.001015086456751,31.25428517494783,33.94560240923298
2018-03-05,0.30550016907451294,0.44649959089926994,44.34472607141131,42.45958777070151
2018-03-06,-0.43011752670797376,-4.982865249801431,15.305970876158614,15.36855885563155
2018-03-07,-0.19730774170197973,0.8386985864968657,46.4423877602347,44.689499598530126
2018-03-08,-0.5837349679472137,0.4458903547797908,44.341467594766485,45.2255611236065
2018-03-09,1.6308760369476927,4.757161967742617,67.40014289515622,64.93400141135095
2018-03-12,0.6124740943140639,0.1071375602959288,42.52966091767917,32.941275295993925
2018-03-13,-0.593785960874571,-2.079896080796659,30.832393121014857,24.43121425224981
2018-03-14,-0.3854880533432081,2.1528473624890445,53.47106343701107,41.43539741545125
2018-03-15,-1.3050400343982083,0.7139149958678856,45.77498738339948,51.46917817903221
2018-03-16,-0.04945365486058728,-0.9147341831530371,37.06421803999425,58.49036529954471
2018-03-19,-1.1462431967580011,0.37508652329723957,43.962775944889735,42.6877552955498
2018-03-20,0.2991193259685554,-2.000870479387788,31.255058600458607,24.55640104843476
2018-03-21,0.9659711990875008,23.38349804544952,100.0,95.73896552022542
2018-03-22,-0.24594890382103607,-1.7239883997367986,32.735952068634504,31.76841716784951
2018-03-23,-0.4612589656474153,-6.347654549736404,8.006446247270866,7.6060597132021455
2018-03-26,0.8426466928191267,17.66481128466472,100.0,77.55713487609299
2018-03-27,-1.5043249341857856,3.018902191830919,58.10312536558085,53.105359394748966
2018-03-28,0.07875143184421507,-1.4052898094122546,34.44049958331436,31.344624731497372
2018-03-29,1.778858764336988,14.105572938053102,100.0,98.95735869552485
2018-04-02,-0.8199985942881294,-3.370825247497468,23.92790665784353,19.63356525174412
2018-04-03,-0.05078780147874662,-1.1677877333456999,35.71077057220795,28.98261856271133
2018-04-04,-0.31079021069921886,-0.21090970573103496,40.828596986693746,38.315725245067014
2018-04-05,1.007586533902316,3.6791327049966576,61.63434362163409,84.0685408291036
2018-04-06,-0.45769275906584195,-6.742608991011644,5.894047160089733,5.750800710519677
2018-04-09,-1.7837774109879745,3.336982901932954,59.80436817095348,61.679584954850675
2018-04-10,1.4440563217976932,-6.432773678143617,7.551189766122082,8.611327879989783
2018-04-11,0.8709028517335238,3.9186714217958114,62.915507507466806,69.36912146064941
2018-04-12,0.2322689627665797,-0.7264450410348814,38.07127548857559,36.41092213672794
2018-04-13,-1.2990964842469976,18.891775026471652,100.0,100.0
2018-04-16,-1.745440747503968,0.8619568766826544,46.56678385715975,46.61171237783057
2018-04-17,1.4771547874779856,-3.827302537824111,21.48645490889881,19.522027815536212
2018-04-18,2.0098470613419517,2.462147368513099,55.12534297436918,79.71276364187
2018-04-19,0.05595970900951208,-0.9526161590273123,36.86160770600469,44.67396055696198
2018-04-20,-0.31925801640566576,-1.5483809410147855,33.675182006925205,34.88188836212215
2018-04-23,0.06078316773816539,-1.9004240548259796,31.792292552987085,26.999280502403984
2018-04-24,-0.15537020163080006,0.12629256905797392,42.63211076706748,42.39278311386324
2018-04-25,-0.4972563151552034,1.5205469451765854,50.089228256116705,56.08491957463191
2018-04-26,1.574479093175296,4.123853206579546,64.01291462481407,69.48310810689458
2018-04-27,0.07177338133661504,-0.8126015111047914,37.610470824263444,29.12236804818259
2018-04-30,-0.38174561860142564,-1.9056786449605054,31.764188573784207,25.829744386177694
2018-05-02,-1.8208209951808607,1.5635819104197646,50.31939916140653,69.62653535995679
2018-05-03,-1.4891125646090297,0.21010994670825434,43.080404882881666,62.812468162155476
2018-05-04,-0.204111036403809,-0.8257469157122574,37.54016311838279,47.657470188941794
2018-05-07,-0.48605596862292266,-0.3308945184520399,40.18686269438123,41.93911159585398
2018-05-08,0.29257441303769394,-3.2075945497930207,24.80093995180393,35.63997203654091
2018-05-09,1.577944934664166,2.419256063776747,54.89594043193787,91.56016934451931
2018-05-10,1.8940248027057516,0.5093658570857831,44.68096394957795,71.89101142646024
2018-05-11,-0.746555479204758,-1.821771013674117,32.21296540780233,48.457165892271476
2018-05-14,0.01408120159587245,-0.9636317113419629,36.802691435613774,51.09452200865072
2018-05-15,-0.11967336211751167,-0.5786879296317633,38.861548883766886,57.193017601904316
2018-05-16,1.6527663573358442,2.204745194314381,53.748637053402234,65.83162343730494
2018-05-17,-3.368501334689211,4.505861440610484,66.05607140577622,100.0
2018-05-18,-0.6457630767022993,-0.17963547470226693,40.99586604401629,74.63465633885914
2018-05-21,-1.524999398184923,-0.17407829779737438,41.02558839726619,54.66042912200015
2018-05-22,1.12937725355986,-4.253485541460847,19.20703102155742,28.39859938818731
2018-05-23,-2.2625364096737988,1.553500511865347,50.265479177534225,60.07251371174341
2018-05-24,-0.9212657820866332,0.34529001029390294,43.803410407269254,81.41157439366829
2018-05-25,-1.5276703027882532,-0.027265698002601146,41.81081010737488,57.48497111492935
2018-05-28,-4.4893406676975385,0.9411191688338505,46.99018042193674,57.67725115003503
