dat_ref,log_ret,media_ret,desvio_ret,z_retorno,media_vol,score_retorno_mercado
2017-03-31,-0.004330141122882658,-0.0006340128429693576,0.013195834711207461,-0.2800981037428509,3188906.6666666665,31.377989109907517
2017-04-03,0.0034870806101852756,-0.0011364433990621527,0.012804319135972872,0.3610909693946903,3165830.0,50.595550956995325
2017-04-04,0.008520436338300004,-0.00041235736048008336,0.012904391099354715,0.6922289963163603,3142430.0,45.64415560931449
2017-04-05,-0.015228876248964289,-0.0007056316287208106,0.013178073500753616,-1.1020764620422656,3169460.0,14.59398846354765
2017-04-06,-0.008558324458706213,-0.00036561752070011187,0.012860170459475526,-0.637060524494807,3163590.0,25.79995568238143
2017-04-07,0.005744643794686892,5.898100008384888e-06,0.012921406810649768,0.44412700403091226,3146206.6666666665,52.90053190767986
2017-04-10,0.0008820594337123558,-1.8410612105978586e-05,0.012919147701075115,0.06970042193599182,3113080.0,45.97608183963416
2017-04-11,-0.004495783093684019,-0.0008607985623337585,0.01258700725921461,-0.28878862596104293,3117030.0,38.78492987543634
2017-04-12,-0.007298164196472225,-0.0005976946432932636,0.01238050576710929,-0.5412112945320687,3179530.0,41.531741988161926
2017-04-13,-0.0168251573943302,-0.002516191600135437,0.011559942318384425,-1.2378059855401191,3183450.0,11.860006784598731
2017-04-17,0.02373480610357336,-0.0010598876024454622,0.012842239005899083,1.9307142387421208,3094970.0,62.79165671395809
2017-04-18,-0.0027394292350706,-3.783735257493376e-05,0.011712742638818897,-0.2306540804151138,3088546.6666666665,40.36828614179667
2017-04-19,-0.011790111958811224,-0.0010965140354664761,0.01172287717497008,-0.9121990927429503,3094656.6666666665,20.600678957594763
2017-04-20,0.00556745273020202,0.0005868810714474091,0.009773567177329972,0.5095960940757811,3067073.3333333335,56.866177737741616
2017-04-24,0.009801092894363919,0.0006462976752205113,0.009828060172039785,0.9314956419567134,3056433.3333333335,75.0695878689719
2017-04-25,0.01171879364367686,0.0011968394743695366,0.010118822744577602,1.0398397555630419,3043243.3333333335,74.68612566419019
2017-04-26,-0.0043996686615443625,0.0007458432716642095,0.01014852196057254,-0.5070208206869055,3078536.6666666665,33.47848398023787
2017-04-27,-0.002856284605790174,0.0002724576734888884,0.010069599733496578,-0.31071168289552603,3088113.3333333335,37.71955000454395
2017-04-28,0.011162477526738431,0.0005587959408513625,0.010298114425931794,1.0296721465034242,3062500.0,72.39131801546328
2017-05-02,0.0199666046496858,0.0008598667336715889,0.010780902290621633,1.7722763272453799,3083720.0,100.0
2017-05-03,-0.009456762440995725,0.0006003211575177731,0.010967897813232775,-0.9169563547883915,3024833.3333333335,23.514391283984224
2017-05-04,-0.018800617900884897,-8.874916524423834e-05,0.011721799031667004,-1.5963307923203294,3030366.6666666665,2.272402000975446
2017-05-05,0.01297376763125317,0.0003629978357589948,0.01204485088085464,1.0469843022746812,2999026.6666666665,69.05220925566165
2017-05-08,-0.0028041104661301274,-0.00017626629778529716,0.011914169096066624,-0.22056461908135866,2939360.0,30.877853978838885
2017-05-09,0.01141100664435347,0.0010922995542774533,0.011646540016556964,0.8859890641689915,2913750.0,64.88993448591309
2017-05-10,0.016044885768373283,0.002263880993662191,0.011862669415742646,1.1617119462523902,2933846.6666666665,84.61506822843994
2017-05-11,0.002787499580872991,0.0021230646025281958,0.011836808196713214,0.05613295132460557,2940506.6666666665,46.49015991490263
2017-05-12,0.010076691039381788,0.0025609042027981686,0.011958040959029775,0.6285132207134888,2955956.6666666665,82.04343043861265
2017-05-15,0.0036870176958510325,0.002950561383252219,0.011849425472299724,0.06215122533328047,2949360.0,53.276691890019634
2017-05-16,0.003062164279077505,0.0034439103582783966,0.011614737410366241,-0.032867387846425206,2993916.6666666665,55.35085656919458
2017-05-17,-0.01679626049413452,0.003445286401144858,0.011612217426156979,-1.743125033956434,3017350.0,0.0
2017-05-18,-0.09210684690259553,-0.00207098278962509,0.023212500617880036,-3.8787662559551195,3290290.0,0.0
2017-05-19,0.016774919260189678,-0.0011417280993746002,0.023572219986942262,0.7600746713499676,3424806.6666666665,100.0
2017-05-22,-0.015541853475659277,-0.0013203824573197456,0.023670969951946355,-0.6007979836571997,3519260.0,48.57769667648835
2017-05-23,0.01590896946449124,-0.0008279292794964496,0.023927611613588577,0.6994805421566915,3581876.6666666665,86.80348640850956
2017-05-24,0.009450590116853941,-0.0008446198879493055,0.0239199476892393,0.430402697303334,3626146.6666666665,66.82688622566593
2017-05-25,-0.00047436830844317044,-0.0014252466475740688,0.023747100875339006,0.040041870547590536,3660046.6666666665,51.53546966481567
2017-05-26,0.013478902069529087,-0.0005738861365705712,0.02395470867410127,0.586639912732184,3682413.3333333335,65.1070083813995
2017-05-29,-0.005068609008513841,-0.0006792349176526506,0.023970107924731317,-0.18311866198701693,3595506.6666666665,28.67313385209762
2017-05-30,0.0031474388470627552,-0.0010609034262086352,0.023835561320317552,0.17655729675156331,3562920.0,35.64644150123368
2017-05-31,-0.019752286172520773,-0.0029522791796470433,0.023658791193893556,-0.7100957464475146,3714090.0,32.19625051318599
2017-06-01,-0.006752025651869704,-0.0028234821896886615,0.023628954085955688,-0.1662597272773934,3721603.3333333335,37.517522304479
2017-06-02,0.0035576960602270932,-0.0017588005724928522,0.023375409631043224,0.2274397204855603,3715103.3333333335,40.49188744108934
2017-06-05,-0.0009763046845861573,-0.002423089730389963,0.02313276070914001,0.06254268844064795,3699170.0,33.43595475356194
2017-06-06,0.008053948882077099,-0.0019060392852372381,0.023244893371871175,0.4284806993077884,3692476.6666666665,46.93771929022861
2017-06-07,0.003425149630840005,-0.0022863181906426413,0.023080882096875616,0.24745448625015026,3687646.6666666665,41.480800676242964
2017-06-08,-0.006591144113794641,-0.00336422437550778,0.022707533263686176,-0.1421078943632923,3670340.0,30.995694086698283
2017-06-09,-0.008722357986896027,-0.003912312831115829,0.022690525342675162,-0.21198474178708038,3669933.3333333335,33.92446154542468
2017-06-12,-0.008247902072470963,-0.004784912503108817,0.022477003667497393,-0.15406811426425848,3671696.6666666665,34.42858954645448
2017-06-13,0.0020885791497258703,-0.004861028624352872,0.022449569591238477,0.3095653012782484,3637433.3333333335,38.22516747061766
2017-06-14,0.0015191676591621904,-0.00493450465387265,0.022424852331958848,0.2877910729355113,3666836.6666666665,63.75089186585797
2017-06-16,-0.004807818308507925,-0.0043636264545570975,0.02225977414500402,-0.01995491288713376,3710440.0,62.36864280775666
2017-06-19,0.006276306594542523,0.00032128561673519106,0.00965238291044625,0.6169482741264373,3710193.3333333335,46.82968018158906
2017-06-20,-0.020329743976981625,-0.0014456031088443948,0.009883200567288062,-1.9107313202406266,3766290.0,0.0
2017-06-21,-6.582845108035398e-05,-0.0007086495362453985,0.00934170075745216,0.06881199707154466,3786143.3333333335,41.46411531978803
2017-06-22,0.008358375029089343,-0.0010682016522169174,0.008799711080042044,1.0712370662584552,3782570.0,61.380440269234924
2017-06-23,-0.0030238910250770063,-0.0016622245637374386,0.008468966627867598,-0.16078307084821067,3781373.3333333335,31.19273453872722
2017-06-26,0.01786297750527891,-0.0007890176202268634,0.009482294370407627,1.9670339684575684,3740593.3333333335,62.79165671395809
2017-06-27,-0.00828339267207391,-0.0018253173698270062,0.009023075958602637,-0.7157287971281843,3740106.6666666665,22.956193670981353
2017-06-28,0.00554600307487094,-0.0013198596515705877,0.009128992775589373,0.7520942227931892,3708330.0,49.02756358251508
2017-06-29,0.003557147412725557,-0.0013003497198723593,0.009139449191768697,0.5314868577608315,3694940.0,47.938313483295225
2017-06-30,0.010564350803378014,0.00014329965993234488,0.008447251612401075,1.2336617424946756,3416323.3333333335,63.10872011780676
2017-07-03,0.006023159753003584,0.0007516418220691682,0.008385632819626274,0.6286368654964974,3281840.0,44.4112472608493
2017-07-04,-0.0007588213339958443,0.0005460933747252187,0.008366292670059707,-0.15597287355138037,3119670.0,29.199429617886175
2017-07-05,-0.0012343140838851636,0.0005338072128538375,0.00836882920647904,-0.21127463031150692,3066883.3333333335,41.53272204275687
2017-07-06,-0.010889746536038913,-0.00036827352134216314,0.00853698527760774,-1.2324576735881534,3028800.0,11.938306434615034
