dat_ref,log_ret,ewma_var,ewma_vol,atr,score_ewma,score_atr,retorno_ivvb,vol_ivvb,score_ivvb,score_volatilidade_mercado
2017-03-07,-0.00907011661590902,0.00012943858971701112,18.060599272639543,998.7142857142857,34.10683015403584,1.751496206597683,-0.012743023066716042,14.694582021737382,17.04409166509273,79.01231772798423
2017-03-08,-0.015698620727140886,0.00013650874436360488,18.547291872299965,1031.2142857142858,36.756146984457686,3.6204708172964404,0.017470717348129883,15.695815978011634,21.9843519993739,76.13891486270745
2017-03-09,-0.002057184240191541,0.00012781474668456183,17.94695410494761,999.8571428571429,33.48820136109257,1.817218390710171,0.009226053463049944,15.469221044327222,20.86629367163222,78.53747506791422
2017-03-10,0.0013925423881139892,0.0001200080350678418,17.390234281658238,1032.5714285714287,30.45769052386367,3.6985159109300163,-0.014093455818241396,16.291924717603006,24.925654921300513,78.67646898052905
2017-03-13,0.013194363861099359,0.00012457439149310485,17.717998379123536,1055.142857142857,32.24187820296278,4.996529047151559,0.002318097896183424,15.77087421940746,22.354702256079666,77.9091617331572
2017-03-14,-0.01282334649632262,0.00012676308752628657,17.87296787235523,1049.7142857142858,33.085456442917796,4.684348672617268,0.004240033705395829,15.30737679624932,20.06772634967874,78.03842190682018
2017-03-15,0.023463278699355446,0.0001547653855838478,19.74863974230368,1135.5714285714287,43.29569809621277,9.621727754067596,-0.009723670683486785,15.450091742109926,20.771906408421287,71.31125134398908
2017-03-16,-0.006847577847916118,0.00014850304820864524,19.344965274866375,1153.642857142857,41.09829143471962,10.660959790346235,-0.0012919699244148264,14.976315696604672,18.434214013676854,72.56572354280095
2017-03-17,-0.024202484482351693,0.00017550956348852428,21.03055158551675,1142.5,50.27380013374343,10.020168495249521,-0.00452789249285368,14.636849046881883,16.75922724966678,68.50520393462007
2017-03-20,0.010442098381911168,0.0001728482700037871,20.870496889378163,1175.0,49.402540532582705,11.889143105948273,-0.012345639842990086,15.006536280420812,18.58332756557961,68.01532128880825
2017-03-21,-0.029783844514989572,0.0002137221201723654,23.20732088877044,1277.357142857143,62.1230691694333,17.77538622052258,-0.007894716764751286,14.813852426784525,17.63259233211031,60.07933108270451
2017-03-22,0.008553344215128773,0.0002076023136815932,22.872643714219283,1263.7857142857142,60.30125007476232,16.994935284186834,0.005702921703896635,14.578185881793305,16.46977311584083,61.45693975419462
2017-03-23,0.0001574158615473299,0.00019489570175074047,22.161614751905287,1274.9285714285713,56.43075564338985,17.63572657928355,0.010154247981978504,14.720096210449524,17.16998305507814,63.05990759350438
2017-03-24,0.005071251595267509,0.00018545728333425204,21.618333747130354,1257.4285714285713,53.47339917114644,16.629355635061145,-0.0026109262692708413,14.295415352784005,15.074534750807093,65.25958677374702
2017-03-27,0.007084812955891567,0.00017805455996965295,21.18248075942772,1282.642857142857,51.10082836009258,18.079351322042815,-0.00261786091154681,13.88149066734838,13.03215924803569,66.41934857373373
2017-03-28,0.005149373912126475,0.00016906618044556455,20.64090053081073,1246.2857142857142,48.1527300826587,15.988564339964432,0.011811044119728997,14.233225148951334,14.767677601935835,68.17353013629415
2017-03-29,0.013644118000461045,0.00017025110356559846,20.713106502533805,1261.2857142857142,48.545784130072576,16.851168006440776,-0.006485084434441735,14.053302320948799,13.879907461058647,67.89577604081975
2017-03-30,-0.004006305341765589,0.0001610072576057768,20.142946387422015,1222.142857142857,45.44211090788908,14.600183200588218,0.010443904277988914,14.192249686161706,14.56549762968271,69.98579005994245
2017-03-31,-0.004330141122882658,0.00015237032925358857,19.595234872770554,1205.0714285714287,42.46063690357013,13.618458075408002,-0.011627926461706739,14.55932275865846,16.3766992259475,71.40880428040303
2017-04-03,0.0034870806101852756,0.0001437384642583718,19.032102614558827,1187.9285714285713,39.39521990221293,12.632625313720736,-0.0005228877846711333,14.106520339340744,14.14249430570493,73.68410359363634
2017-04-04,0.008520436338300004,0.0001390269213264809,18.71758108684805,1116.7857142857142,37.68311830569072,8.541419352718638,-0.004839167551823453,13.79192613311642,12.590232450555675,76.07796855122791
2017-04-05,-0.015228876248964289,0.00014560204753945942,19.155081827009713,1166.4285714285713,40.06465867643198,11.39622672510464,0.0027599779731177776,13.416865442097944,10.73961857237521,74.40087892977758
2017-04-06,-0.008558324458706213,0.00014078027558733867,18.83524075981227,1102.5714285714287,38.32360010480484,7.723999687819634,0.011140215466892034,13.713672467624813,12.204115422444815,76.08017695676273
2017-04-07,0.005744643794686892,0.00013468700811205414,18.423117554919322,1082.357142857143,36.08020264264477,6.561538556330077,0.001814638844841454,13.297381532564112,10.150064437544067,77.96142422426978
2017-04-10,0.0008820594337123558,0.0001265595564512576,17.858613671199933,985.4285714285714,33.00731918187352,0.9874758162900655,-0.0025877160728113857,12.944253745950013,8.407671277374133,81.5185634087014
2017-04-11,-0.004495783093684019,0.00011988856168309854,17.381575746790286,1004.7142857142857,30.4105576885412,2.0965376731882217,-0.0011674191486035213,12.558336287739792,6.503488244871846,82.86506220479856
2017-04-12,-0.007298164196472225,0.00011527709785953081,17.04401028531776,971.8571428571429,28.57301617039963,0.20702487995432448,-0.005194825011414328,12.354292742349243,5.496702340895857,84.55204398263471
2017-04-13,-0.0168251573943302,0.00012311128217621452,17.613643322267556,1017.4285714285714,31.673820236474125,2.8276969714396047,-0.0031331314432155866,12.03264675342762,3.9096457785484278,82.53285163462137
2017-04-17,0.02373480610357336,0.00015441795986618,19.72646088031945,1036.857142857143,43.174967202882115,3.944974101351826,-0.0051073780320998186,11.813102558828954,2.8263770086462485,76.66374876642415
2017-04-18,-0.0027394292350706,0.00014536929562019278,19.13976554095911,1041.7857142857142,39.981284295063276,4.228401020336905,0.0010530713409135917,11.464346269839966,1.1055535687034506,78.5197268326266
2017-04-19,-0.011790111958811224,0.00014403469796397736,19.051704356020828,1061.642857142857,39.50192220998808,5.3703239692913085,0.008809968994864192,11.664288339599839,2.0921020873577807,78.21952128674701
2017-04-20,0.00556745273020202,0.00013798411597983656,18.64725106467943,1066.642857142857,37.300276011508984,5.657858524783425,0.008211642901381433,11.723160320937364,2.3825865564269155,79.1759871255251
2017-04-24,0.009801092894363919,0.00013620176468322366,18.52642564019632,1084.857142857143,36.64256140715849,6.7053058340761345,0.0006464518777533623,11.36226229193215,0.6018536855110392,79.54675680909571
2017-04-25,0.01171879364367686,0.00013621140338278737,18.52708116581304,1132.2142857142858,36.64612976848217,9.428668838237174,0.01330747750634731,12.042927001251568,3.9603702872738573,78.05626040683299
2017-04-26,-0.0043996686615443625,0.00012941767458267103,18.059140066690084,1130.2142857142858,34.09888694946759,9.313655016040327,0.005100108687013494,11.75877544450524,2.558317694149841,79.64479648162414
2017-04-27,-0.002856284605790174,0.00012216134659904932,17.54555765513323,1081.4285714285713,31.30319511504157,6.508139281738677,0.00494734721032053,11.468587770458262,1.126481861367803,82.17066428568405
2017-04-28,0.011162477526738431,0.00012196675055434356,17.531577550150633,1056.5714285714287,31.227094250867143,5.0786817772921715,-0.004039380079441268,11.343050482492123,0.5070593174898828,82.7614364778808
2017-05-02,0.0199666046496858,0.00013622519666356317,18.528019203146872,1077.5,36.651235985625846,6.282219273852021,-0.005956922834139178,11.359853148930453,0.5899665600931332,79.67172291301284
2017-05-03,-0.009456762440995725,0.00013557241834755482,18.4835736327107,1080.857142857143,36.40929600569518,6.475278189682443,0.0022950440453319843,11.022061658452694,0.0,79.85276854024768
2017-05-04,-0.018800617900884897,0.00015088142393608815,19.499261224952654,1070.642857142857,41.93820323472382,5.887886169177118,0.008777540211790669,11.08333153413529,0.0,77.26453253188495
2017-05-05,0.01297376763125317,0.00015159470366802187,19.545297471346277,1089.4285714285713,42.18880207774131,6.968194570526061,-0.0001261303385314827,10.763181748173917,0.0,76.81514058997152
2017-05-08,-0.0028041104661301274,0.00014320631455987492,18.996839544800203,1057.5714285714287,39.20326497158722,5.136188688390594,0.005801476594289978,10.565433527675978,0.0,78.85751090768922
2017-05-09,0.01141100664435347,0.00014142348138912106,18.878219542652456,1015.5714285714286,38.55755560938617,2.720898422256817,-0.002006315512343315,10.341527182813358,0.0,79.90495266862987
2017-05-10,0.016044885768373283,0.0001457171059136088,19.162648744427116,1042.4285714285713,40.10584927945805,4.265369748900176,-0.006407771457493383,10.474506342745624,0.0,78.66746443560092
2017-05-11,0.002787499580872991,0.0001369563940706406,18.57767781661676,982.7857142857143,36.92155322598039,0.8354932655299493,-0.006575673500512358,10.564555505981383,0.0,81.28857540735082
2017-05-12,0.010076691039381788,0.00013235529400921895,18.262949950739934,991.2142857142857,35.20832842524991,1.3201943733595098,-0.009546843473876354,10.952011321931652,0.0,81.9997774753672
2017-05-15,0.0036870176958510325,0.00012444281409718962,17.70863889532219,956.8571428571429,32.19092974396367,0.0,0.00012854564380293532,10.617104416293058,0.0,83.90453512801817
2017-05-16,0.003062164279077505,0.00011695309879057254,17.167463672664137,913.6428571428571,29.245036121180775,0.0,-0.0034695019805347505,10.376442762894795,0.0,85.37748193940962
2017-05-17,-0.01679626049413452,0.0001321800174162542,18.250853237286215,968.2142857142857,35.142479824782,0.0,-0.008381708578980795,10.532921811809945,0.0,82.42876008760899
2017-05-18,-0.09210684690259553,0.000636504999846114,40.049876399462306,1410.357142857143,100.0,25.423805396612853,0.08582572617895234,34.73870216083255,100.0,22.372858381016144
2017-05-19,0.016774919260189678,0.0006235887848920563,39.641439655087986,1487.5,100.0,29.86005282420549,-0.033532970679734264,36.69787363512604,100.0,21.04198415273835
2017-05-22,-0.015541853475659277,0.0005954893210846798,38.73800574543549,1504.642857142857,100.0,30.84588558589274,0.010037239388097863,35.703298993517514,100.0,20.746234324232177
2017-05-23,0.01590896946449124,0.0005818518994838212,38.291863191796104,1522.142857142857,100.0,31.85225653011515,0.001717573131877037,34.61423762342729,100.0,20.444323040965457
2017-05-24,0.009450590116853941,0.0005550657233323575,37.40007517101458,1520.4285714285713,100.0,31.753673253946417,0.00943045472965931,33.65858249471063,100.0,20.473898023816076
2017-05-25,-0.00047436830844317044,0.0005217624117198293,36.260740168038076,1543.5714285714287,100.0,33.08454748222422,0.00024271139171738731,32.64780726126353,100.0,20.074635755332736
2017-05-26,0.013478902069529087,0.0005036993609101076,35.62755098927614,1559.5,100.0,34.000550423291955,-0.0009704248991446729,31.684616273369286,100.0,19.799834873012415
2017-05-29,-0.005068609008513841,0.000474508307092211,34.57977637105786,1526.9285714285713,100.0,32.12746817608617,0.019912571363462472,31.424294048037204,99.59136466712518,20.443486613749116
2017-05-30,0.0031474388470627552,0.0004469711393607913,33.5613955488921,1465.2857142857142,100.0,28.58257787051909,-0.022499992733910013,32.073214894753455,100.0,21.425226638844265
2017-05-31,-0.019752286172520773,0.00044118438849386274,33.343435021073255,1521.9285714285713,100.0,31.839933620594053,-0.009134088350079117,31.39027077224496,99.42348797977809,20.563322317866167
2017-06-01,-0.006752025651869704,0.00041604648863398223,32.37957923379541,1538.7142857142858,100.0,32.80522819974616,0.010939028797588346,30.650374565757293,95.772712996079,21.00388894086035
2017-06-02,0.0035576960602270932,0.00039295234956475145,31.468077807568317,1545.857142857143,100.0,33.215991850449186,0.005106360716660374,29.73897361316473,91.27570413366102,21.780061618133047
2017-06-05,-0.0009763046845861573,0.00036937716472624675,30.509514173617085,1554.5714285714287,100.0,33.717123504306876,0.011854401580254637,29.069200479443413,87.97092843687645,22.290677261332647
2017-06-06,0.008053948882077099,0.0003528118757175658,29.817543943260418,1508.5,98.10589529689405,31.06769795727238,-0.006216428726544154,28.391183181497336,84.62547461760745,24.70164804084976
2017-06-07,0.003425149630840005,0.000332850383234961,28.961750046433686,1044.2142857142858,93.44737125971476,4.3680606615759405,-0.00024054665857198287,27.541046074242093,80.43075209211293,35.87974575324725
2017-06-08,-0.006591144113794641,0.0003147327089366549,28.16250035988229,965.9285714285714,89.09664628923561,0.0,-0.003128409749982408,26.775001604853614,76.65095708745892,40.12148543789041
2017-06-09,-0.008722357986896027,0.00029907708091395866,27.453128126010995,912.8571428571429,85.23517027842213,0.0,0.00724198533701248,26.043196775010124,73.04010634607546,42.77439359157384
2017-06-12,-0.008247902072470963,0.00028360888463088555,26.733768706821557,905.8571428571429,81.31932890809762,0.0,0.005512363459431846,25.282920023470943,69.28877025208031,45.48258149553513
2017-06-13,0.0020885791497258703,0.000267590846385692,25.967844209559328,845.0,77.15000999335548,0.0,0.0036944052563989693,24.517669469943964,65.51289256466745,48.32241649038877
2017-06-14,0.0015191676591621904,0.00025217555666800584,25.208776305155606,826.2857142857143,73.01801502163626,0.0,-0.008430290598216317,24.127868687739518,63.5895485444923,50.77308278028341
2017-06-16,-0.004807818308507925,0.00023761405161841463,24.470133021265024,805.6428571428571,68.99720170938379,0.0,0.0009578996481123259,23.393915181599663,59.96809586515855,53.507779972276396
2017-06-19,0.006276306594542523,0.00022717104596386924,23.926366958419546,812.6428571428571,66.03720481788822,0.0,0.008493919667099448,22.83026015174996,57.18692512206221,55.544012566643445
2017-06-20,-0.020329743976981625,0.00023452728242450002,24.31067156023749,874.1428571428571,68.12917139045422,0.0,0.006524263374291905,22.19921369947235,54.0732335240697,55.12076759995895
2017-06-21,-6.582845108035398e-05,0.00022078385124383953,23.587609144092493,826.5,64.19317271310632,0.0,-0.00023567051769013414,21.545238904747023,50.84640954576244,57.73413173429435
2017-06-22,0.008358375029089343,0.00021418998011987235,23.232708621727223,788.5,62.261267589248156,0.0,0.0008251761559976423,20.89498784786145,47.63795912962785,59.34177437945035
2017-06-23,-0.0030238910250770063,0.0002014314966427499,22.530143620042235,773.9285714285714,58.436846826064006,0.0,0.0005888742221993315,20.26641713718831,44.53648326599976,61.874279933768044
2017-06-26,0.01786297750527891,0.00021179806292706562,23.102621465457236,800.6428571428571,61.55313664012697,0.0,-0.011183013329841507,20.2897527736635,44.65162530501189,60.29310661893413
2017-06-27,-0.00828339267207391,0.00020252281528205938,22.591093256210282,798.3571428571429,58.76862687988188,0.0,-0.0035714649018787625,19.757143136225537,42.02363786111629,62.2109589878358
2017-06-28,0.00554600307487094,0.00019290344729348103,22.048054045188938,791.1428571428571,55.81258661475014,0.0,-0.0003584083678691563,19.16137641248421,39.084022504145985,64.27690219179573
2017-06-29,0.003557147412725557,0.00018235867123544784,21.43697393554717,792.2142857142857,52.48616492611228,0.0,-0.0023903065927927125,18.61913403858534,36.40850548382104,66.47521644017965
2017-06-30,0.010564350803378014,0.00017842178221195626,21.2043130323557,780.0,51.21967259186191,0.0,0.005151555036387423,18.13301262947842,34.00989894435408,67.58818391519823
2017-07-03,0.006023159753003584,0.00016965121538839572,20.676582473386585,739.3571428571429,48.34696515233989,0.0,0.013110827820209225,18.188009413401943,34.281262523693165,68.97026491909142
2017-07-04,-0.0007588213339958443,0.00015957414361647987,20.05310055611175,722.7857142857143,44.95303407951815,0.0,0.017529386632582744,18.650719460050365,36.56435337913799,70.21061228441333
2017-07-05,-0.0012343140838851636,0.00015017354658034836,19.453465947806777,709.2142857142857,41.68891611061086,0.0,-0.03329861630883901,22.722145706643673,56.6534698777865,67.82484796913727
2017-07-06,-0.010889746536038913,0.0001485942799066378,19.350906577334488,722.0714285714286,41.130632983850184,0.0,-0.00657819695900963,22.194272892279944,54.04885473264037,68.62491256154684
2017-07-07,-0.0023719480317491693,0.00013993275939565037,18.778459832399435,739.1428571428571,38.01451246561175,0.0,0.0010836018532467406,21.52155166903794,50.72953265573186,70.84683723604775
2017-07-10,0.01121697960025422,0.00013938261118067266,18.741509549000984,708.0714285714286,37.813373167901716,0.0,-0.007215856441498136,21.053289443810275,48.41904639741241,71.40950413656665
2017-07-11,0.01272315893199621,0.00013999774956611634,18.782820046697278,732.2857142857143,38.03824734288661,0.0,-0.0031496320607941053,20.4401645807579,45.3937829992646,71.90211972870378
2017-07-12,0.015606372643949198,0.00014393358601281234,19.045016060699112,769.0714285714286,39.46551439656537,0.0,-0.0043747795156924285,19.87268193783144,42.593726155732305,71.74849757057086
2017-07-13,0.005260984029739801,0.0001359437960709488,18.50887263176207,773.2142857142857,36.54701140146323,0.0,-0.0003661513387664961,19.2676004829124,39.608150315027515,73.80486423626289
2017-07-14,0.003950577052255921,0.00012797924910303593,17.958499596003296,721.9285714285714,33.55104937602161,0.0,-0.00293037679240693,18.69975069292126,36.806281904808806,75.86321893102743
2017-07-17,-0.003429064654516943,0.00012216415261880344,17.545759162811528,687.2857142857143,31.30429202443355,0.0,0.0011020858909462916,18.145263942601016,34.070349027856686,77.53378418221189
2017-07-18,0.0019302955055293506,0.00011483243138617394,17.01110599264958,670.9285714285714,28.393901270317397,0.0,-0.007951089001576817,17.808478274787706,32.40859068913256,79.32133122701478
2017-07-19,-0.0024211231735216674,0.00010902509213020461,16.575380302367595,665.2142857142857,26.022023404254348,0.0,0.003205945020004375,17.34670230609609,30.130108734784443,80.96296655091594
2017-07-20,-0.0037197048683511587,0.00010415163588063222,16.20068277632746,651.4285714285714,23.982353060492837,0.0,-0.005162219343590735,16.89715699391944,27.911974940688456,82.42642848161589
2017-07-21,-0.003919092825366986,9.949551512265968e-05,15.834414991059898,659.5,21.988570108732862,0.0,0.002470928369281644,16.441079097188297,25.661608252219796,83.8733932951896
2017-07-24,0.006410673498826117,9.522853219450635e-05,15.491155577624157,670.6428571428571,20.120033496812827,0.0,0.0019719455670810238,15.979038687278676,23.381821499475787,85.26361895169843
2017-07-25,0.00868719521774821,9.266887033384262e-05,15.28154289465836,661.5,18.97900441759807,0.0,0.007257027253922965,15.79379547788537,22.4677996828705,86.01693785462686
2017-07-26,-0.010055258085315235,9.524317832538523e-05,15.492346800274346,664.8571428571429,20.12651793117268,0.0,-0.005983610543676132,15.467465953493742,20.857633751966723,85.76521428402032
2017-07-27,0.004083267370538076,9.006058283871734e-05,15.06494834885164,648.8571428571429,17.799969486753238,0.0,0.0,14.998089490735042,18.541649654263146,87.39168532577075
2017-07-28,0.003364586348071954,8.491908510609397e-05,14.62860534936112,629.6428571428571,15.424731290829225,0.0,-0.005405435296783945,14.657745065343303,16.86233179431636,88.91516799572211
2017-07-31,0.006437545535649621,8.132003384091374e-05,14.315253587663149,598.7857142857143,13.718997329211557,0.0,-0.005064180303251509,14.301372651975337,15.103929088374207,90.11971551771938
2017-08-01,0.009000634624451734,7.956744925146012e-05,14.160154381703597,568.4285714285714,12.874712996512837,0.0,0.0038485108236998578,13.995991716968136,13.59712709608488,90.8432180825266
2017-08-02,0.00927789254816406,7.778284866352561e-05,14.00045637227889,604.5714285714286,12.005395023630273,0.0,-0.0011130839303213902,13.569995334380081,11.495187765862468,91.69826493501238
2017-08-03,-0.005361702897249309,7.675021194966013e-05,13.907211586552625,612.0714285714286,11.497815947338513,0.0,-0.0033427838837181145,13.191250838109342,9.62639735975571,92.3258125543796
2017-08-04,0.0018103614445064671,7.214846912711579e-05,13.483847455393871,627.7857142857143,9.193228372227654,0.0,0.0054658688373447895,13.02657659615176,8.813866361857725,93.64061254151463
2017-08-07,0.0154558914113488,7.827796766653753e-05,14.04494494541273,682.1428571428571,12.247569089246173,0.0,-0.0002471493928533075,12.63044577530362,6.859288843627553,92.5043576866514
2017-08-08,-0.00060365581673945,7.427727817178376e-05,13.681328188187544,689.2142857142857,10.268217039487773,0.0,0.0007415371891508205,12.256187020544603,5.012631856709515,93.86336510891421
2017-08-09,-0.003363579183589158,7.192365385881427e-05,13.462823170650795,689.3571428571429,9.078782433546287,0.0,0.00679174363501911,12.207110636138394,4.770480545607237,94.50651267410541
2017-08-10,-0.01008451845532175,7.651670316909492e-05,13.886039463652663,722.9285714285714,11.38256524992958,0.0,-0.007113968352002065,12.138870347566213,4.433771239335265,93.42196312716815
2017-08-11,0.005463314941385943,7.28189953159251e-05,13.546359961116169,760.0,9.533515924652903,0.0,0.0018530145958475241,11.803242191032162,2.777724260102659,94.67769718565302
2017-08-14,0.013653598912214458,7.665533116365174e-05,13.898612683732228,814.7857142857143,11.45100771976091,0.0,0.014056712837204444,12.704462116340562,7.224498184982801,92.82959650312299
2017-08-15,0.00102459025356772,7.21810633806469e-05,13.486892886029391,791.9285714285714,9.209806209335094,0.0,-0.004742210600424235,12.480793463244684,6.120878628347438,94.17092116966296
2017-08-16,0.0034903539658726885,6.791852756785679e-05,13.082610193344413,790.4285714285714,7.009088666627659,0.0,-0.007086155673394101,12.417984114136459,5.810966510328554,95.33326236462045
2017-08-17,-0.009035654682297976,7.154753417297844e-05,13.427575585931576,803.7142857142857,8.886911795912795,0.0,-0.005660134163570252,12.217372326182884,4.821113487060931,94.59232140463142
2017-08-18,0.010798103339284782,7.198873550322236e-05,13.468912853980472,823.7142857142857,9.11193169562364,0.0,-0.012498385563043835,12.696376619062248,7.184602952468283,94.00711356169452
2017-08-21,-0.0011649073031921944,6.837614689096286e-05,13.126610002785426,814.2857142857143,7.248602141393383,0.0,0.009022475736518487,12.92648657155831,8.320004986843792,94.71169793193455
2017-08-22,0.019849763857233405,8.258729349945445e-05,14.426364047071086,862.2142857142857,14.32382840811175,0.0,0.01068058427975127,13.264154394295755,9.986116029501984,90.84086259004373
2017-08-23,0.006648231819942391,7.833367380793411e-05,14.049941565572222,868.5714285714286,12.274768249235464,0.0,-0.01327100317166452,13.830584841283978,12.780981157526641,91.30641964387694
2017-08-24,0.009250759772150997,7.563671729298036e-05,13.80595985718887,881.5,10.946650980170578,0.0,0.0012453109628980386,13.431616635044971,10.812403492366046,92.3641938114415
2017-08-25,-0.0008297763596062875,7.231160150207544e-05,13.499082775701101,849.2857142857143,9.276162015630032,0.0,0.004228810092512081,13.156178717089926,9.453345489884978,93.47124989420799
2017-08-28,-0.0008023027926825792,6.903109565860855e-05,13.189327543877798,824.4285714285714,7.590005806241848,0.0,0.001981714965850534,12.7869714407467,7.631613365223787,94.67867442383432
2017-08-29,0.0043977112892856045,6.497169304345296e-05,12.795650294904965,839.0,5.447019119808537,0.0,0.002224972827944871,12.432822154529209,5.884179950535414,96.09965444998865
2017-08-30,-0.006244043462873107,6.635000217174541e-05,12.930661447613515,816.0,6.18195390084894,0.0,0.0033300029226563943,12.124446646947652,4.362602222750387,96.03650260502545
2017-08-31,-0.0007197239957594512,6.305202172788915e-05,12.605201099319308,799.7857142857143,4.410306707173891,0.0,0.0,11.755175367334564,2.5405542949610815,97.28673578742084
